Feature ID	Taxon	Confidence
57a88653bac73428048d4f3977615417	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9349444204346613
5910d48d6f56e628b68b5a015848a24f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.853923653241307
013690d0514e6b5f4766928244a0c978	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999792743954705
de3858c32c5d5b3235ff57fbdf51ae81	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999893748825794
d603be317239a393474278214144535e	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.9978888261287293
520e6ba16e4e2e79d0bf891989d995db	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9751243528850355
b7e584c148c3c339a6f7fd7c81631405	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999856571793484
b16f5c0b81497216dd9346406eac597b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum	0.8555969369380608
49e92819d1e47d6d240a733ce493c3ef	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999012389261
a36fd5938fecf6487ae438c4f85c7a79	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.9523170293454244
e431cefeb95205e02324c61bd06ced3a	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9987637736922168
1aad5203a67f3c28e24513c9cfb7d716	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.903425427521853
91ceb309a22e0a1a81fec08e061209c6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.7524378229912175
35a96ce775c9f72c7be258b41a9c3c2c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999954007072811
a89e9240939ac7ddfd5aa08576727a69	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.7538268406831126
ba7b0a6f15052a1e0b38810b5d55b76c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.7468618883181484
009cbdab50cb5e00e6ef093482bdcdae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9988783670711816
01f54ca43a466b054718d14101a17bb1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9997656619284659
43c36c6f4abbdb87fe6a2c670dc8ab1c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.7930528087654382
237eb6e71aecbc40e2ea9de15a9cefec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.9924988468393299
f5826a7686d5893516354c0e7cd1ed9f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__	0.8824319546818064
4e94e9c91d87069be209417cbff1a85a	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Parasegitibacter; s__luojiensis	0.999960841711756
4cec117d3e2883c5be244a6bb3ca9e1d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9820174307912359
f54ba9878bce57cacfb312dba2d489b3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9986673536777888
d9f4e3533b5437b4273d7e04e6533c82	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999907054970718
c70c842aff42fffa64aaa6a8eff79e2c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.999939261458865
9667921c1b1bf181472c841d80ba90b7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.7727559417152045
d169987bac1a64522c1444879570a792	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9783611377180549
5de294751803d57a3cc1370e40af2d18	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9993649928994127
a11af217323fff0db02cac25a66bfa22	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.8985667061235372
14138033be2628cc40c8ea733ca0fdb3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	0.9999954765641462
382c2b1b9351881ab0e8f8608028d1b0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.9628925602754792
4a6be01a2e886eab3a0d45826002c5cb	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.811446140946375
6443bf243aa81475459d385fd2437453	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.9777212332223967
4b4dbc668334d8d0873b2442f1fc710d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.8611118147268096
3d4f1e5db30c333089070783406b0cec	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9991246340103097
9438ee1e20a4d8d48194ab54b0af7c02	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax	0.864228922623687
c528ae5f67babe96f0bcb2eca3156c46	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__	0.9616497570617848
365298992e4051d4c7528ad508c9db90	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9864675497951886
0ca0ba0858c21b5dd4e7a8a85e74d3e8	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__	0.9999999990970707
6cbec401b23170885c20426e91d30c2e	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.9696781462372299
ee919a18110d01d83f4375cab3783d08	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999421894125
0811fc8c18074917f5f20615c221e05e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.9699048379935159
7f9dec3e514738ad0b6863e247d49da6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9994580365463651
c88d75e8cb08fb0ebb1e385909469cc9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999771222024922
24a9a32bebb1aaaf22e73500f84bb519	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__	0.9996908212967707
88569260d2757e5c453040a95907a0d1	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__; s__	0.8928235062298486
d41177a9b8a0d1fde9143ab503c0bf24	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__seropedicae	0.8619487483866619
c7f9ee039b6248a6e34fc8d5ff7548f5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9402099037600458
29e1a8ecc6d0694e334d1ec935160bf1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.89858261861671
e87becd240084a955cca4907e252bfd5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.7368176546533685
33d8e7f67fd3c76aefb1ebd722c63a3f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.7229131553120457
fa4aa9bfd9c9f1190e8e55f0f01013fc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999821809712177
ca627e3b1950850839bf35ed2379a65d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.8734258687031831
ce935928f9949c0d97681d72b1b46e8c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9823851261551274
489faf5a064d9e6764772cf91e717bbf	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.8967592173665055
4f303abace2e7a40dabc60245741426a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.7975642480119992
2058799dd5b205e794d44e494306e991	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__; s__	0.807505577500389
695bf22ed0fd8f7769eff4a0344360de	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.9487761906330985
0736cd3f272693b5c39ae6168d97dfe4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum	0.9874515474609624
eac4b72fc3040f8e65cc63d5dd6a402d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999537334833516
b93cfec367adcefa1539e7da033e7ed7	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Nannocystis; s__exedens	0.7481779146649451
b72aca35760609b7201a6582cc91ae8f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians	0.9997972755559295
3b8ce0143ca0eb0550cfe3358dc54e86	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9999584674086617
dbba5677ec936b7da3b6c069362383e3	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.8607171155831795
e38eeb8bd60fe8d004b20eabccf471a9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__	0.9982216995679422
1a9941b6f4e8684206df1369244feec3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999961972516453
fb938cf9f38bf03f785a8b0316791f90	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Phycicoccus; s__	0.7720212068333215
eda035239f367c6a38a13e44f82e22c6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8916207030425529
09de8e9ca45f2fbdd1f5eae4f1e6856b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__	0.9125550949115065
e75e4503b347ce16371cd10e6ec497ac	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Lentzea	0.8387757981730044
4861eb2fa1551bc05bf46bc1a77ac15a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999723177412034
7c1a69ec58a91e3fdf2e9de0bc5eae02	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__dura	0.7159900012680649
5b9d749a44c4a3ca4172e551a10cce94	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8960158945144401
cf7d2872d4f38783533b11f645d16e49	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999470693709871
d300e4509ec66e1742146b0fbd465719	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Phycicoccus; s__	0.8688803110182168
a6eaaeccc89ae1379b84b48df752e44c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999828297522885
188b00265e05db772d695d7326148eb7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999906205376231
14f120f194c0cd0794d9fcb30bbb485a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Couchioplanes; s__	0.71926953803886
675061b2d625ba5a1c48c7763d0838a8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9276430965786282
f3f0ee72f73234a7efbb31ea803bc90b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999916974077536
0a97389897fcdb251e47f61a037dc0a7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999781415473225
199963dd6d4acf8055c2247a1b9653d0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__	0.9434721011335403
a7e370a70dff6e84af69bd9276bb966c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9412704637332092
bf1f86436364bd11695e7a9b247c44eb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.8557617673042555
84c5300547dcbab40c8b971bfd094f4e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9505461269673116
e9a44505ae093591673993524c8a4294	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999912389063561
4779159794807cf7e086cbdc191c2c81	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9992391507363149
f923aecd1a134d6ef5478b526875f3de	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__	0.9997147568228419
17ebff7f532028dfcc5b8b295f0bd131	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.787833468013105
454d90abfc629ed2f957942a7d39f6af	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.8605944214390574
b3ac551579e5e3686fb03ea540815442	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.9738131547722242
d03da8f1b8b0624af9cd75dc71a015a4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__	0.9989171880381448
934aafcb2b241383d450fca20f54c2df	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999944289212584
f89206272c9fc07b95a35745777b2867	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9993960556128026
63a62fc5b0fefe793839ac62ae3e8107	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9232771429680487
9816a1b00fa7ecf118c9307e09f5aec2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8550837332158719
152c632e30adb43822f166b24dac84f5	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales	0.9348595715777893
40b0c7a9c620b8aa449473a1d18251f8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.9940982078566765
aed08603daecbc7cd9eb55cb191b8b22	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9999668187703694
e1e0e72c518ccbeb2afe12f9727fbda8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8757695597621934
a8d7118fc04ba8a8ba44b11abed370e1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999362119291698
39353f2cc70654bbb52b9bb027dbd8e7	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.9998680159221731
b7b0815e572a32491ddce01fce481c89	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999954157118854
bf969a6ffa789e9c660973fe6435e063	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7314876570195835
9e78894f1ea0f06519b9a4fc36c39904	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9223095036169223
e8bcfe60327a747f2107fb12e80afd59	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.9345392472621934
663fb1ec9821bcb5c8e6f48ea229e7f6	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9991572569498546
228a2239934599a408b2fce5a9b559a4	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.86184808143429
9ef7dca66f7b5278972fdc6a95a1d7c3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.986204703408797
1083b9bd7e0b615dff215da505e4c636	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9964878462146428
f94e45117ae528f6fb91d4c219c4885f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9999983094796016
675287333c511d3ab9a125b4f5b53104	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Terracoccus; s__	0.9559566967750404
764e5b06cce9445a87165a0cb4dfdd8e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.8967908720929115
810e3c7b85a2da3576aef3bc9cb830b2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9960481536029894
3725d82ed4ff504a9c7bcda8ce55f2f3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9829460489140887
20a7bd6e22df5939448017ac1be7bcd4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7032619900031158
0be382086b178a6772fca08ee2530597	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9992168391611093
bfd9778d3abcbcce7d9208cb7db1d578	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Terracoccus; s__	0.9811919524283372
95f466447ca27edd82dcd05568e2bd85	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9850236172951368
47f09c1f3e1c1dec5ab3e00195037958	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999923448405836
f891fe5e490289d399189824e8cfa756	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.864422292023112
4d969cf0c0ac5734ec1939e323645370	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9997263719664536
b300f47f0401c217201eccd58cc7b3c2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	0.9999953399958392
c772bc0db24a07a73a4cf4515408c951	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9935366569724485
79d1e0f939419e41d10a240c0392e442	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.7461981058726415
3bd98c7ee1686ac3f1396d0400baed89	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9868813429004882
