Feature ID	Taxon	Confidence
bc407ea787f972b4aad5f6e1c297d5da	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9929945209154162
be7725a7607dce2bef625e25a088ee16	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.8712222547221761
593b7f4391411dbfa16f96eee3cfa7b5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__	0.9939744447909453
4779159794807cf7e086cbdc191c2c81	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9992391507363149
91ceb309a22e0a1a81fec08e061209c6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.7524378229912175
b3cf17005156a5850c0919dc6235973d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__	0.9976279165840201
c54a867a2256038e88a6659eae3d9f62	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999929547199773
7ce30df94a01e9cc85fe38d0ce607cd1	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999682492207361
6cff0444e0c56e34a8ff96c7172a1b0c	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.7416295037344794
de3858c32c5d5b3235ff57fbdf51ae81	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999893748825794
a4294c9cc30d2b3c39fb00cb209fe548	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999872804400586
4b5d795933a4c8f97d3c12337ce8646f	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999775210554422
798bff5caccbdc11217f216a6889f1b2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9987368799421984
b94cd82d87d9e6f9b39304afef8dd81f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Dactylosporangium; s__	0.9995390418511445
02d760007126a18bd797fe30788f81bf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__	0.9749294729981514
45be8e626b3249c094f8cd25c79ad1be	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__	0.9994130940789925
84ce3335711c58cf5fceb08250b18375	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__	0.9997021920258248
dcc8730359fa208a936fb3fb5ab2af71	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.999956209998047
ff1e30d6492166ba83761515ca36d4b7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.9999283851241269
edeb522326df62c2f9fdce4894354ddd	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9594349906687536
45efc656401d8c91f36aea92a66d820f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.999976366493584
753a3436fbef309ba55ed211f935e9ec	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999776844735582
bde05a8725ffdf126f16f6de278780ad	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.9604298996457985
78932745ad6edc0d6350fa1f1ad1bd0b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__	0.9999278602340866
2fcd33359b67fd7e3d6378975cac2901	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.9428929602863421
9f0a447610754287281cfbdaf811118c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9996527107905723
90dc30e3948b71271a1e61548d101625	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.9999837589608996
b64f27fdb03eff3f08081cb507580616	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.7717919224562187
9dffa734703b7c74a7b0346e81afa881	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.7548626450278916
4cf193e07ec49beaf3b878464653d3a0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9966354650669117
a110b91c06d9489d005b1114d146de8d	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999668295291645
a6baf751263e3b3b8e72df69492c75a6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9999905443435696
39353f2cc70654bbb52b9bb027dbd8e7	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.9998680159221731
f7a485489708fdbb0882e85d71fb5099	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__	0.9999980885211891
b147b25cd44ec45c31c028abe34e4380	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999115417847704
3b529633cfc77faa5acccbc2a9702d25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9752161293470614
d41177a9b8a0d1fde9143ab503c0bf24	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__seropedicae	0.8619487483866619
76df388551090ae6dc8d4c444adeed42	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.7865800305430861
e5934932e6c7050fd6e9ea448514b920	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9997278808671988
9f4dc60f9ddfa91aefce0fb30049ea57	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999450015519731
edf7f3fc728890c39319f35d351157e7	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9981889846003713
95f466447ca27edd82dcd05568e2bd85	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae	0.9850236172951368
5689a632971e0a022797525200b8cb43	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__	0.9999840007852244
3754d4155897b4e786b88f995b1bcf86	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8454861565095715
917501ee4e74fddb25efadf0237a12b6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9999195210605435
ddcf1672f9d5aec8ad6274837fc508cf	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.8914140322514467
3cb1ea05bbd151a451492dea66b08cea	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.8526122401137766
fa818fd207426656be759eddb788ad97	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999427643195584
4880cb5cd0027ab9d780a1c6b3a8a3e9	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9986672069504291
c503ecf9795fc78b38ed98c353d7e99d	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.9390990963349689
8eecb0a16ebd5b329ac38c47e46108cc	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__	0.9999999989353228
bfd9778d3abcbcce7d9208cb7db1d578	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Terracoccus; s__	0.9811919524283372
4cec117d3e2883c5be244a6bb3ca9e1d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9820174307912359
311d467ce5b918b8d91ca2603e027ae3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Niabella; s__	0.821397631095353
f6dde342bd701dbb37b665d10f9a989d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.7229754884994716
08d9befdcce7fe069f61c595f62934ae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7370961177343424
5891653dc799279d57c36326a769af89	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.9843925111579377
4af517f3611c83e8209c08e40e26d78f	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9980857057759407
8d749718e0eceee0f59f901ee837da42	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.7385765340192454
f78d64b5be4eccdbf2a4f32fa03b73ee	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999784163267
201306df64acca5722ac09478a86b187	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.8500929884382777
b563df4eb76b21214e976a3045dd4308	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.9998165800178174
9ce7b1afd3839347ef5ff626fc84bd0a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Umezawaea; s__tangerina	0.748344821201999
2bbe31035f539c113d122b06e72bfc71	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999888154868433
e61ffd0c40e272f16cb36ab47be5b748	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9996715269064346
40b0c7a9c620b8aa449473a1d18251f8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.9940982078566765
f2cc4798e737b77938562fcb74ef7d33	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.943198185700652
79d1e0f939419e41d10a240c0392e442	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.7461981058726415
9e00a82a4655652ca25e7f0e97cf3fd2	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.9999855364489888
a7904472355dd419fb710597105d5940	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.9995447120734975
6da4e8d865fc0715b8db8a457ff38e45	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999808844678264
b300f47f0401c217201eccd58cc7b3c2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	0.9999953399958392
33f7a70b8936be3d1313c8bebccd1822	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__bryophila	0.9112281049748588
5288a5d2d5f6be74a6989ed267fece3b	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9929650687964644
16d2a1d1252384be6982c7917d1df439	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__	0.9995836317783958
fa4aa9bfd9c9f1190e8e55f0f01013fc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999821809712177
19d71a89b69db2f19da60647341b6501	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__UD5; g__; s__	0.9944400076186859
84a0aa410c30e567c56ed0a133e832bc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.7857726504049027
b69569ff6b570fdbf3f31683c4624f2b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999984519770519
d03da8f1b8b0624af9cd75dc71a015a4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__	0.9989171880381448
5e4c28781269765295c69aa6647eda5a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__	0.9999938282006471
10eaea6294b5b7ceebcc9862c3efca6b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Saccharothrix; s__	0.975674982290621
26a29d1e225da05f2f9d4ebf6d3b6e8e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.9999575765665552
3e1dc9f224c95748e175bc70de97e25f	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.986587585009453
577e8199beb478e3a1ffb842fdbe6a6c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.7755596841388755
eff7cca0fcdda633d8ab0a97ea8279c1	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.970160999767951
6aa49a54483b890823a731d139cfcac2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae	0.9982349702104744
8f1938d0fd6d69acbe93ff6624d82e37	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.8656154561131834
93576ae0be84c0700003f195bf41fde2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.99998939642083
57a88653bac73428048d4f3977615417	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9349444204346613
c645ec3b89a4a337c7c402b942cf2f44	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9947028448892281
0d1d59a9261dd324132f6fce262aabd6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9995623797204402
35a96ce775c9f72c7be258b41a9c3c2c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999954007072811
44802e8a4527eb131cee6419867aa7d9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.999966391814837
982668190fb6bcc57c41acc8273963e1	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9929108004836302
47f09c1f3e1c1dec5ab3e00195037958	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999923448405836
32a7d6462e04cb15a4b2bac9480fd373	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__	0.9999945738429395
9ef7dca66f7b5278972fdc6a95a1d7c3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.986204703408797
9842937dd0d51884358b1d1282ebf0ce	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9979812040088012
b41e220def4543d9208c8364fa12b1cb	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.999976370616017
8ab895cd5e8dc13eeecf714df2a0c2bb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.9532968187224005
d300e4509ec66e1742146b0fbd465719	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Phycicoccus; s__	0.8688803110182168
5d762b59a5ab2ea6b90a9f1e483454a4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9076209838311259
2e164eedb256f12162830e890dadaacc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9745902847240556
670cae8b47aa174ddf450fb2e3bf802b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.9895633480971888
237eb6e71aecbc40e2ea9de15a9cefec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.9924988468393299
b7faafb0ec71f17935154e411898efdb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces	0.999373238222599
f83d713c897cd95306745821c4aa2c8e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__	0.7219418062831794
f12b560ba8958157cb3f32b80aadcc76	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.772486986674494
7b5c6cfafb03e03b35916ed8df350978	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9986231107402019
4827c8e4097edb411721e9f7d14a81d3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__UD5; g__; s__	0.9951284672871166
c1d621a33f182eabd664d41482f2e298	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__	0.7901752390971423
4972c8f0507189ba21ec6469cce183cc	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__	0.7692439739098526
053d95f8680ec80cef015c659ccb1881	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__	0.9855869610627987
1ad5b4a095313a037e2c215902d7649d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__lanatus	0.7642800153056922
0da3d8f6a142693e19edb4f2c227a636	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9520406202383904
188b00265e05db772d695d7326148eb7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.9999906205376231
951835be591cf4c1c1af23b261a45bb9	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9993377448239716
39c407da65c812479348ee1e19fa9239	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium	0.9157506742032212
920e9863c1b3f739cdf7beefac2fff9b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.832140991719043
b0019c8a6434d9dc187b3643eb682595	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__	0.9999958183547512
73a61695bf4f2af3b2c711b0d27a6214	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__	0.7437702297501522
befb9a046d5092ab5dc1dc751799e91a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999690500590328
2a1278e24f1059cb8d5f8e4e633fef0a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__	0.7451135123599975
